Children,Car,HHIncome,ID,Elderly,City,CityShape,RoadDens,TransSup,LN_INC,Worker,VKMS,LN_VKMS
1,1,759,1410,0,15,0.576202732,0.291986391,0.792366132,6.633318433,1,7239.987917,8.887374816
0,1,255,1411,1,15,0.576202732,0.291986391,0.792366132,5.545177444,0,4232.591613,8.350569759
2,1,662,1412,0,15,0.576202732,0.291986391,0.792366132,6.49677499,1,8250.974271,9.018086566
1,1,611,1413,0,15,0.576202732,0.291986391,0.792366132,6.416732283,1,4306.36774,8.367850076
0,1,560,1414,0,15,0.576202732,0.291986391,0.792366132,6.329720906,1,4421.668753,8.39427245
1,1,703,1415,0,15,0.576202732,0.291986391,0.792366132,6.556778356,1,4933.618742,8.503828022
0,1,428,1417,1,15,0.576202732,0.291986391,0.792366132,6.061456919,0,5802.896238,8.666112423
0,1,581,1418,0,15,0.576202732,0.291986391,0.792366132,6.366470448,0,3211.152086,8.074385057
4,2,968,1419,0,15,0.576202732,0.291986391,0.792366132,6.876264612,1,37355.10575,10.52822488
0,1,746,1420,0,15,0.576202732,0.291986391,0.792366132,6.616065185,1,20398.21297,9.923202576
3,2,815,1421,0,15,0.576202732,0.291986391,0.792366132,6.704414355,1,9125.377805,9.118814581
0,1,562,1422,0,15,0.576202732,0.291986391,0.792366132,6.333279628,1,7688.167631,8.947437755
2,1,764,1424,0,15,0.576202732,0.291986391,0.792366132,6.639875834,1,4934.546081,8.504015968
1,1,587,1426,0,15,0.576202732,0.291986391,0.792366132,6.376726948,1,4571.256531,8.427543398
1,1,469,1427,0,15,0.576202732,0.291986391,0.792366132,6.152732695,0,6963.549264,8.848444575
0,1,241,1428,0,15,0.576202732,0.291986391,0.792366132,5.488937726,0,3281.476027,8.096048609
0,1,275,1429,1,15,0.576202732,0.291986391,0.792366132,5.620400866,0,5279.394707,8.571566731
2,2,560,1430,0,15,0.576202732,0.291986391,0.792366132,6.329720906,1,11859.72588,9.380903559
1,1,540,1431,0,15,0.576202732,0.291986391,0.792366132,6.293419279,1,2599.381276,7.863028725
0,1,183,1433,0,15,0.576202732,0.291986391,0.792366132,5.214935758,0,2184.354037,7.689075429
0,1,611,1434,0,15,0.576202732,0.291986391,0.792366132,6.416732283,1,3113.666858,8.043556365
0,1,662,1435,1,15,0.576202732,0.291986391,0.792366132,6.49677499,0,7062.735677,8.862587745
0,1,560,1436,0,15,0.576202732,0.291986391,0.792366132,6.329720906,1,2914.576392,7.977479768
0,1,662,1437,0,15,0.576202732,0.291986391,0.792366132,6.49677499,1,8060.802859,8.994768441
0,1,917,1438,0,15,0.576202732,0.291986391,0.792366132,6.822197391,0,12098.11382,9.400804837
3,2,1334,1439,0,15,0.576202732,0.291986391,0.792366132,7.196686571,1,34061.28242,10.43591661
0,1,662,1440,0,15,0.576202732,0.291986391,0.792366132,6.49677499,1,3428.499709,8.139878042
0,1,621,1441,0,15,0.576202732,0.291986391,0.792366132,6.432940093,1,5508.80013,8.614102116
0,1,448,1442,0,15,0.576202732,0.291986391,0.792366132,6.107022888,1,7053.765654,8.861316889
0,1,866,1443,0,15,0.576202732,0.291986391,0.792366132,6.765038977,0,6189.654987,8.730634627
3,2,377,1445,0,15,0.576202732,0.291986391,0.792366132,5.934894196,1,17986.78139,9.7973924
0,1,509,1447,0,15,0.576202732,0.291986391,0.792366132,6.234410726,1,4005.121966,8.295329312
1,1,642,1448,0,15,0.576202732,0.291986391,0.792366132,6.466144724,1,2136.369745,7.666863287
0,1,509,1449,0,15,0.576202732,0.291986391,0.792366132,6.234410726,1,10221.18925,9.232218222
2,2,672,1450,0,15,0.576202732,0.291986391,0.792366132,6.51174533,1,21873.39903,9.993026521
0,1,509,1451,0,15,0.576202732,0.291986391,0.792366132,6.234410726,1,9123.154638,9.118570927
1,2,1324,1452,0,15,0.576202732,0.291986391,0.792366132,7.189167738,1,5088.766363,8.534790715
1,1,135,1453,0,15,0.576202732,0.291986391,0.792366132,4.912654886,0,3486.510428,8.156656638
2,1,739,1454,0,15,0.576202732,0.291986391,0.792366132,6.606650186,1,22421.94197,10.01779531
1,2,611,1455,0,15,0.576202732,0.291986391,0.792366132,6.416732283,1,5542.209872,8.620148594
0,2,419,1456,0,15,0.576202732,0.291986391,0.792366132,6.040254711,1,8254.870633,9.018558685
0,1,550,1457,0,15,0.576202732,0.291986391,0.792366132,6.311734809,1,2024.047081,7.612854291
2,1,611,1458,0,15,0.576202732,0.291986391,0.792366132,6.416732283,1,10997.23055,9.305398752
0,1,215,1459,1,15,0.576202732,0.291986391,0.792366132,5.375278408,0,2185.788443,7.689731886
0,1,570,1460,0,15,0.576202732,0.291986391,0.792366132,6.34738921,0,4759.181961,8.467831075
0,1,790,1461,0,15,0.576202732,0.291986391,0.792366132,6.673297968,1,6969.650811,8.849320404
0,1,337,1462,1,15,0.576202732,0.291986391,0.792366132,5.823045895,0,3209.994573,8.074024526
0,2,540,1463,0,15,0.576202732,0.291986391,0.792366132,6.293419279,1,6458.432726,8.773141955
0,2,517,1464,0,15,0.576202732,0.291986391,0.792366132,6.249975242,1,19023.04917,9.853406637
1,1,550,1465,0,15,0.576202732,0.291986391,0.792366132,6.311734809,1,10018.42047,9.212180725
0,1,306,1466,0,15,0.576202732,0.291986391,0.792366132,5.726847748,1,3698.736037,8.215746429
0,1,499,1467,0,15,0.576202732,0.291986391,0.792366132,6.214608098,1,1440.515279,7.272756161
1,1,509,1468,0,15,0.576202732,0.291986391,0.792366132,6.234410726,1,8396.184685,9.035532677
0,2,101,1469,0,15,0.576202732,0.291986391,0.792366132,4.624972813,1,8460.757118,9.043193942
1,1,733,1471,0,15,0.576202732,0.291986391,0.792366132,6.598509029,1,6349.857396,8.756187634
0,2,560,1472,0,15,0.576202732,0.291986391,0.792366132,6.329720906,1,15424.03767,9.643682459
1,1,713,1473,0,15,0.576202732,0.291986391,0.792366132,6.570882962,1,3353.816004,8.117854082
2,1,907,1474,0,15,0.576202732,0.291986391,0.792366132,6.811244379,1,11683.16488,9.365904185
0,2,427,1475,0,15,0.576202732,0.291986391,0.792366132,6.059123196,0,8736.914061,9.075312324
0,1,481,1476,0,15,0.576202732,0.291986391,0.792366132,6.177944114,1,4029.096154,8.30129735
0,1,306,1477,1,15,0.576202732,0.291986391,0.792366132,5.726847748,0,2948.925677,7.989196206
0,2,357,1478,0,15,0.576202732,0.291986391,0.792366132,5.880532986,1,4375.771084,8.383838031
2,1,713,1479,0,15,0.576202732,0.291986391,0.792366132,6.570882962,1,21705.50783,9.985321325
0,1,815,1480,0,15,0.576202732,0.291986391,0.792366132,6.704414355,1,3555.874874,8.176356409
0,2,509,1481,0,15,0.576202732,0.291986391,0.792366132,6.234410726,1,10650.38227,9.273351064
1,1,644,1482,0,15,0.576202732,0.291986391,0.792366132,6.469250317,1,7987.201486,8.985595725
0,2,479,1483,0,15,0.576202732,0.291986391,0.792366132,6.173786104,1,8023.410555,8.990118867
0,1,290,1484,1,15,0.576202732,0.291986391,0.792366132,5.673323267,0,5199.174467,8.556255136
0,1,275,1485,1,15,0.576202732,0.291986391,0.792366132,5.620400866,0,3874.446588,8.262158115
2,2,815,1486,0,15,0.576202732,0.291986391,0.792366132,6.704414355,1,9614.536954,9.171031498
1,1,835,1487,0,15,0.576202732,0.291986391,0.792366132,6.728628613,1,5553.265849,8.622141475
0,1,407,1488,0,15,0.576202732,0.291986391,0.792366132,6.011267174,1,3932.519663,8.277035635
1,1,255,1489,0,15,0.576202732,0.291986391,0.792366132,5.545177444,1,3181.366841,8.065066208
1,2,998,1490,0,15,0.576202732,0.291986391,0.792366132,6.906754779,1,29133.8553,10.27965619
0,2,1834,1491,0,15,0.576202732,0.291986391,0.792366132,7.51479976,1,9718.617885,9.181798694
1,1,448,1492,0,15,0.576202732,0.291986391,0.792366132,6.107022888,0,4130.791967,8.326224427
3,2,815,1493,0,15,0.576202732,0.291986391,0.792366132,6.704414355,1,9774.246521,9.1875063
0,2,76,1496,0,15,0.576202732,0.291986391,0.792366132,4.343805422,0,1875.718203,7.536746906
0,1,764,1497,0,15,0.576202732,0.291986391,0.792366132,6.639875834,1,4896.052781,8.496184604
0,1,259,1498,0,15,0.576202732,0.291986391,0.792366132,5.560681631,1,11343.67294,9.336415417
2,1,326,1500,0,15,0.576202732,0.291986391,0.792366132,5.789960171,1,5010.210772,8.519233263
1,1,713,1501,0,16,0.805393064,0.515499238,0.897046308,6.570882962,1,7434.786471,8.913925139
0,1,570,1502,0,16,0.805393064,0.515499238,0.897046308,6.34738921,1,5470.804484,8.607180957
3,1,815,1503,0,16,0.805393064,0.515499238,0.897046308,6.704414355,1,12306.00544,9.417842669
0,1,815,1504,0,16,0.805393064,0.515499238,0.897046308,6.704414355,1,7204.307177,8.882434345
3,2,825,1506,0,16,0.805393064,0.515499238,0.897046308,6.716594774,1,10380.19099,9.247654557
2,2,581,1507,0,16,0.805393064,0.515499238,0.897046308,6.366470448,1,26406.52928,10.18136658
0,2,407,1509,0,16,0.805393064,0.515499238,0.897046308,6.011267174,1,6470.954017,8.775078829
0,1,224,1510,1,16,0.805393064,0.515499238,0.897046308,5.416100402,0,4902.874676,8.497576981
0,1,611,1511,0,16,0.805393064,0.515499238,0.897046308,6.416732283,1,4129.368684,8.325879813
2,2,560,1512,0,16,0.805393064,0.515499238,0.897046308,6.329720906,1,17342.80382,9.760932934
2,2,509,1513,0,16,0.805393064,0.515499238,0.897046308,6.234410726,1,9926.620108,9.202975327
3,2,545,1514,0,16,0.805393064,0.515499238,0.897046308,6.302618976,1,34371.51577,10.44498347
0,1,367,1515,0,16,0.805393064,0.515499238,0.897046308,5.908082938,1,13266.45286,9.492993786
0,2,988,1516,0,16,0.805393064,0.515499238,0.897046308,6.896694332,1,6427.215071,8.768296608
2,2,1070,1517,0,16,0.805393064,0.515499238,0.897046308,6.97634807,1,22176.11217,10.00677096
2,2,611,1518,0,16,0.805393064,0.515499238,0.897046308,6.416732283,1,13094.57728,9.479953475
0,1,509,1519,0,16,0.805393064,0.515499238,0.897046308,6.234410726,1,2398.796218,7.782722315
0,2,479,1520,0,16,0.805393064,0.515499238,0.897046308,6.173786104,0,8702.502712,9.071365931
2,2,713,1521,0,16,0.805393064,0.515499238,0.897046308,6.570882962,1,5596.072869,8.629820357
2,2,713,1522,0,16,0.805393064,0.515499238,0.897046308,6.570882962,1,16108.82812,9.687122731
2,2,764,1523,0,16,0.805393064,0.515499238,0.897046308,6.639875834,1,9791.416789,9.189261443
0,1,652,1524,0,16,0.805393064,0.515499238,0.897046308,6.481577129,1,9434.164699,9.152092922
1,1,764,1525,0,16,0.805393064,0.515499238,0.897046308,6.639875834,1,11621.26356,9.360591765
2,1,382,1526,0,16,0.805393064,0.515499238,0.897046308,5.948034989,1,3642.357314,8.200386365
0,2,713,1527,0,16,0.805393064,0.515499238,0.897046308,6.570882962,1,9712.425496,9.181161324
0,1,244,1528,1,16,0.805393064,0.515499238,0.897046308,5.501258211,0,3314.545957,8.106075927
0,1,274,1529,1,16,0.805393064,0.515499238,0.897046308,5.616771098,0,3886.43646,8.26524794
0,1,224,1530,1,16,0.805393064,0.515499238,0.897046308,5.416100402,0,5152.582199,8.547253266
0,1,652,1531,0,16,0.805393064,0.515499238,0.897046308,6.481577129,0,7028.214715,8.857688
0,1,815,1532,0,16,0.805393064,0.515499238,0.897046308,6.704414355,1,5747.737511,8.65656158
0,1,917,1533,0,16,0.805393064,0.515499238,0.897046308,6.822197391,1,7951.661311,8.981136156
2,1,479,1534,0,16,0.805393064,0.515499238,0.897046308,6.173786104,1,5349.97651,8.584847449
0,1,489,1535,0,16,0.805393064,0.515499238,0.897046308,6.194405391,1,3438.12831,8.142682506
1,1,601,1537,0,16,0.805393064,0.515499238,0.897046308,6.400257445,1,11893.49213,9.383746649
0,1,494,1538,0,16,0.805393064,0.515499238,0.897046308,6.204557763,1,2475.516321,7.814204268
0,1,713,1539,0,16,0.805393064,0.515499238,0.897046308,6.570882962,1,9204.835649,9.127484239
0,2,452,1540,0,16,0.805393064,0.515499238,0.897046308,6.115892125,1,10955.00929,9.3015521
0,1,917,1541,0,16,0.805393064,0.515499238,0.897046308,6.822197391,1,22072.18983,10.00207372
0,2,1019,1542,0,16,0.805393064,0.515499238,0.897046308,6.927557906,1,30329.00102,10.31985966
0,2,479,1543,0,16,0.805393064,0.515499238,0.897046308,6.173786104,1,8381.694451,9.033805375
2,2,662,1544,0,16,0.805393064,0.515499238,0.897046308,6.49677499,1,9281.56103,9.135785026
2,1,866,1545,0,16,0.805393064,0.515499238,0.897046308,6.765038977,1,11384.11083,9.339973875
3,1,662,1546,0,16,0.805393064,0.515499238,0.897046308,6.49677499,1,15005.37808,9.616163955
1,1,917,1547,0,16,0.805393064,0.515499238,0.897046308,6.822197391,1,16277.17893,9.69751934
3,1,183,1548,0,16,0.805393064,0.515499238,0.897046308,5.214935758,1,8504.668384,9.048370513
0,2,31,1549,0,16,0.805393064,0.515499238,0.897046308,3.465735903,0,2983.299465,8.00078517
0,1,499,1550,0,16,0.805393064,0.515499238,0.897046308,6.214608098,1,12753.06775,9.45352713
0,1,244,1551,1,16,0.805393064,0.515499238,0.897046308,5.501258211,0,4756.539729,8.467275735
0,1,815,1553,0,16,0.805393064,0.515499238,0.897046308,6.704414355,1,5761.345155,8.65892626
0,1,513,1554,0,16,0.805393064,0.515499238,0.897046308,6.242223265,0,5429.062885,8.599521817
0,2,509,1555,0,16,0.805393064,0.515499238,0.897046308,6.234410726,1,16034.09477,9.682472657
0,1,326,1556,0,16,0.805393064,0.515499238,0.897046308,5.789960171,0,3062.815323,8.027089812
0,2,917,1557,0,16,0.805393064,0.515499238,0.897046308,6.822197391,1,20143.50988,9.910637425
1,1,285,1558,0,16,0.805393064,0.515499238,0.897046308,5.655991811,1,3341.410102,8.114148183
2,1,1019,1560,0,16,0.805393064,0.515499238,0.897046308,6.927557906,1,10563.23129,9.265134504
0,1,713,1561,1,16,0.805393064,0.515499238,0.897046308,6.570882962,0,10279.33701,9.237891044
1,2,815,1562,0,16,0.805393064,0.515499238,0.897046308,6.704414355,1,11711.4752,9.368324427
0,1,275,1563,0,16,0.805393064,0.515499238,0.897046308,5.620400866,0,5315.744554,8.578428366
0,1,397,1564,0,16,0.805393064,0.515499238,0.897046308,5.986452005,0,7833.814817,8.966204876
0,1,621,1565,0,16,0.805393064,0.515499238,0.897046308,6.432940093,0,6856.169981,8.832904253
0,1,458,1566,1,16,0.805393064,0.515499238,0.897046308,6.12905021,0,5644.592871,8.638453352
2,1,672,1567,0,16,0.805393064,0.515499238,0.897046308,6.51174533,1,8899.826876,9.093787103
1,1,805,1568,0,16,0.805393064,0.515499238,0.897046308,6.692083743,1,18037.39587,9.80020243
0,1,220,1569,1,16,0.805393064,0.515499238,0.897046308,5.398162702,0,4173.354201,8.336475356
0,1,713,1570,0,16,0.805393064,0.515499238,0.897046308,6.570882962,1,7010.906488,8.855222285
0,1,407,1571,0,16,0.805393064,0.515499238,0.897046308,6.011267174,1,9657.891674,9.17553065
0,1,652,1572,0,16,0.805393064,0.515499238,0.897046308,6.481577129,1,2032.349794,7.616947936
0,1,407,1573,0,16,0.805393064,0.515499238,0.897046308,6.011267174,1,3494.822848,8.159037966
0,2,530,1574,0,16,0.805393064,0.515499238,0.897046308,6.274762021,0,11673.91841,9.365112437
0,1,611,1575,1,16,0.805393064,0.515499238,0.897046308,6.416732283,0,5979.790119,8.696140749
0,2,306,1577,0,16,0.805393064,0.515499238,0.897046308,5.726847748,1,12006.8281,9.393230775
0,1,530,1578,0,16,0.805393064,0.515499238,0.897046308,6.274762021,1,2663.119587,7.887253492
1,2,1528,1579,0,16,0.805393064,0.515499238,0.897046308,7.332369206,1,17941.10705,9.794849842
1,1,662,1580,0,16,0.805393064,0.515499238,0.897046308,6.49677499,1,7461.443304,8.917504147
1,1,611,1581,0,16,0.805393064,0.515499238,0.897046308,6.416732283,1,5936.990388,8.688957615
3,1,1171,1583,0,16,0.805393064,0.515499238,0.897046308,7.06646697,1,13198.35846,9.487847742
0,1,947,1584,0,16,0.805393064,0.515499238,0.897046308,6.854354502,1,15874.57315,9.672473935
0,1,453,1585,0,16,0.805393064,0.515499238,0.897046308,6.118097198,0,6602.949189,8.795271675
1,1,611,1586,0,16,0.805393064,0.515499238,0.897046308,6.416732283,1,10182.87842,9.228463003
0,1,214,1587,1,16,0.805393064,0.515499238,0.897046308,5.370638028,0,4778.55822,8.471894152
0,1,228,1588,1,16,0.805393064,0.515499238,0.897046308,5.433722004,0,5004.184409,8.518029723
1,1,613,1589,0,16,0.805393064,0.515499238,0.897046308,6.419994928,1,12252.74691,9.413505429
0,1,212,1590,1,16,0.805393064,0.515499238,0.897046308,5.361292166,0,2998.142152,8.005748093
0,1,326,1591,0,16,0.805393064,0.515499238,0.897046308,5.789960171,0,3128.444637,8.048291239
0,1,713,1592,0,16,0.805393064,0.515499238,0.897046308,6.570882962,1,11856.05995,9.380594404
0,1,988,1593,0,16,0.805393064,0.515499238,0.897046308,6.896694332,1,18088.83282,9.803050056
0,1,815,1594,0,16,0.805393064,0.515499238,0.897046308,6.704414355,1,8003.687922,8.987657705
2,1,682,1595,0,16,0.805393064,0.515499238,0.897046308,6.52649486,1,4386.742302,8.386342158
2,1,562,1596,0,16,0.805393064,0.515499238,0.897046308,6.333279628,1,16575.85628,9.715702475
0,1,550,1597,0,16,0.805393064,0.515499238,0.897046308,6.311734809,1,4148.814353,8.330577874
0,1,275,1598,0,16,0.805393064,0.515499238,0.897046308,5.620400866,1,5321.799032,8.579566689
0,2,840,1599,0,16,0.805393064,0.515499238,0.897046308,6.73459166,1,13314.29113,9.496593259
0,1,835,1600,0,16,0.805393064,0.515499238,0.897046308,6.728628613,1,8595.027692,9.05893914
1,1,840,1601,0,17,0.791438428,0.477486232,1.102258739,6.73459166,1,25160.5861,10.13303401
2,2,749,1602,0,17,0.791438428,0.477486232,1.102258739,6.620073207,1,9036.871428,9.109068313
0,2,662,1603,0,17,0.791438428,0.477486232,1.102258739,6.49677499,1,10499.71042,9.259102957
0,1,306,1604,0,17,0.791438428,0.477486232,1.102258739,5.726847748,0,2190.721552,7.691986244
0,1,204,1605,1,17,0.791438428,0.477486232,1.102258739,5.323009979,0,4499.832248,8.411795397
0,2,866,1606,0,17,0.791438428,0.477486232,1.102258739,6.765038977,1,7328.566018,8.899535144
0,1,764,1607,0,17,0.791438428,0.477486232,1.102258739,6.639875834,1,8319.60458,9.026370006
1,2,611,1608,0,17,0.791438428,0.477486232,1.102258739,6.416732283,1,13599.75651,9.517807168
3,2,509,1609,0,17,0.791438428,0.477486232,1.102258739,6.234410726,1,13515.73722,9.511610006
1,1,102,1610,0,17,0.791438428,0.477486232,1.102258739,4.634728988,1,1901.301284,7.550293817
2,1,387,1611,0,17,0.791438428,0.477486232,1.102258739,5.96100534,0,8127.141996,9.002964603
0,2,845,1612,0,17,0.791438428,0.477486232,1.102258739,6.74051936,1,31615.65642,10.36140773
1,2,1059,1613,0,17,0.791438428,0.477486232,1.102258739,6.966024187,1,20630.40078,9.934521033
2,1,611,1614,0,17,0.791438428,0.477486232,1.102258739,6.416732283,1,7875.134901,8.971465594
0,1,795,1615,0,17,0.791438428,0.477486232,1.102258739,6.679599186,1,3367.761825,8.122003656
2,1,642,1616,0,17,0.791438428,0.477486232,1.102258739,6.466144724,1,14114.22554,9.554938472
0,1,163,1617,0,17,0.791438428,0.477486232,1.102258739,5.099866428,0,3136.227826,8.050776028
3,1,815,1618,0,17,0.791438428,0.477486232,1.102258739,6.704414355,1,9804.773819,9.19062467
2,1,917,1619,0,17,0.791438428,0.477486232,1.102258739,6.822197391,1,19199.1854,9.86262313
1,1,214,1620,0,17,0.791438428,0.477486232,1.102258739,5.370638028,0,3408.734776,8.134096468
0,1,611,1621,0,17,0.791438428,0.477486232,1.102258739,6.416732283,1,6019.102309,8.702693409
0,1,342,1622,0,17,0.791438428,0.477486232,1.102258739,5.837730447,0,4547.016626,8.42222661
2,1,133,1623,0,17,0.791438428,0.477486232,1.102258739,4.8978398,0,2570.19606,7.851737463
0,1,316,1624,0,17,0.791438428,0.477486232,1.102258739,5.758901774,0,3621.103239,8.194534021
2,2,764,1625,0,17,0.791438428,0.477486232,1.102258739,6.639875834,1,6785.264062,8.82250849
0,1,265,1626,1,17,0.791438428,0.477486232,1.102258739,5.583496309,0,4449.685231,8.400588638
0,1,306,1627,1,17,0.791438428,0.477486232,1.102258739,5.726847748,0,4766.067557,8.469276832
0,1,316,1628,0,17,0.791438428,0.477486232,1.102258739,5.758901774,0,6180.691234,8.729185394
0,2,647,1629,0,17,0.791438428,0.477486232,1.102258739,6.473890696,1,5661.712573,8.6414817
1,2,815,1630,0,17,0.791438428,0.477486232,1.102258739,6.704414355,1,9789.543848,9.189070141
0,1,733,1631,0,17,0.791438428,0.477486232,1.102258739,6.598509029,1,8786.52406,9.08097447
0,1,509,1632,0,17,0.791438428,0.477486232,1.102258739,6.234410726,0,4814.124823,8.479309547
2,1,795,1633,0,17,0.791438428,0.477486232,1.102258739,6.679599186,1,10809.14465,9.288147782
1,1,815,1634,0,17,0.791438428,0.477486232,1.102258739,6.704414355,1,8438.596211,9.040571248
0,1,244,1635,0,17,0.791438428,0.477486232,1.102258739,5.501258211,1,2424.957224,7.793569163
2,1,840,1636,0,17,0.791438428,0.477486232,1.102258739,6.73459166,1,7581.810935,8.93350736
0,2,571,1637,0,17,0.791438428,0.477486232,1.102258739,6.349138991,0,12935.67083,9.467743955
0,1,468,1638,0,17,0.791438428,0.477486232,1.102258739,6.150602768,0,5159.321286,8.548560316
0,2,611,1639,0,17,0.791438428,0.477486232,1.102258739,6.416732283,1,12903.45735,9.465250566
2,2,1080,1640,0,17,0.791438428,0.477486232,1.102258739,6.985641818,1,24944.43219,10.12440592
0,1,306,1641,1,17,0.791438428,0.477486232,1.102258739,5.726847748,0,5872.923503,8.67810783
0,1,346,1642,0,17,0.791438428,0.477486232,1.102258739,5.84932478,0,5642.344597,8.638054967
0,1,596,1643,0,17,0.791438428,0.477486232,1.102258739,6.391917113,1,12417.73881,9.426881278
3,1,234,1644,0,17,0.791438428,0.477486232,1.102258739,5.459585514,0,7224.103225,8.885178384
2,1,688,1645,0,17,0.791438428,0.477486232,1.102258739,6.535241271,1,6266.810287,8.743022778
0,2,1019,1646,0,17,0.791438428,0.477486232,1.102258739,6.927557906,1,20268.86284,9.916841137
0,1,479,1647,0,17,0.791438428,0.477486232,1.102258739,6.173786104,1,3099.53785,8.039008299
0,1,733,1648,0,17,0.791438428,0.477486232,1.102258739,6.598509029,1,3010.967194,8.010016633
0,1,312,1649,1,17,0.791438428,0.477486232,1.102258739,5.746203191,0,9772.723402,9.187350458
0,1,565,1650,0,17,0.791438428,0.477486232,1.102258739,6.338594078,0,6346.277652,8.755623723
3,2,407,1651,0,17,0.791438428,0.477486232,1.102258739,6.011267174,1,19787.58741,9.892810121
0,1,367,1652,1,17,0.791438428,0.477486232,1.102258739,5.908082938,0,5202.316081,8.556859206
2,2,611,1654,0,17,0.791438428,0.477486232,1.102258739,6.416732283,1,4594.059002,8.432519226
1,1,255,1655,0,17,0.791438428,0.477486232,1.102258739,5.545177444,1,4193.660551,8.341329271
0,1,672,1656,0,17,0.791438428,0.477486232,1.102258739,6.51174533,1,13748.61732,9.52869354
2,2,2648,1657,0,17,0.791438428,0.477486232,1.102258739,7.881937489,1,17685.02045,9.780473258
0,1,204,1658,1,17,0.791438428,0.477486232,1.102258739,5.323009979,0,5445.718376,8.60258496
3,2,586,1659,0,17,0.791438428,0.477486232,1.102258739,6.37502482,1,24895.74613,10.12245223
0,1,306,1660,1,17,0.791438428,0.477486232,1.102258739,5.726847748,0,4005.543471,8.295434548
2,1,713,1661,0,17,0.791438428,0.477486232,1.102258739,6.570882962,1,12331.95867,9.419949438
2,1,611,1662,0,17,0.791438428,0.477486232,1.102258739,6.416732283,0,8001.145552,8.987340004
3,1,968,1664,0,17,0.791438428,0.477486232,1.102258739,6.876264612,1,24236.65059,10.09562125
0,1,244,1665,0,17,0.791438428,0.477486232,1.102258739,5.501258211,0,4404.089869,8.390288904
1,2,1553,1666,0,17,0.791438428,0.477486232,1.102258739,7.348587531,1,8102.50525,8.999928583
0,1,815,1668,0,17,0.791438428,0.477486232,1.102258739,6.704414355,1,12788.8042,9.456325395
0,2,178,1669,0,17,0.791438428,0.477486232,1.102258739,5.187385806,0,3251.485715,8.086867314
1,1,509,1670,0,17,0.791438428,0.477486232,1.102258739,6.234410726,0,8579.81299,9.057167396
0,1,183,1671,1,17,0.791438428,0.477486232,1.102258739,5.214935758,0,3734.100024,8.225262111
0,1,255,1672,0,17,0.791438428,0.477486232,1.102258739,5.545177444,1,3693.510667,8.214332685
0,1,214,1673,0,17,0.791438428,0.477486232,1.102258739,5.370638028,0,2980.396728,7.999811701
2,1,672,1674,0,17,0.791438428,0.477486232,1.102258739,6.51174533,1,8351.810206,9.030233585
0,1,647,1675,0,17,0.791438428,0.477486232,1.102258739,6.473890696,1,8651.284388,9.065463073
0,1,509,1676,0,17,0.791438428,0.477486232,1.102258739,6.234410726,1,2010.995055,7.606384931
1,1,713,1677,0,17,0.791438428,0.477486232,1.102258739,6.570882962,1,4895.033717,8.495976443
0,2,560,1678,0,17,0.791438428,0.477486232,1.102258739,6.329720906,1,8384.355195,9.034122772
2,1,764,1679,0,17,0.791438428,0.477486232,1.102258739,6.639875834,1,26043.73969,10.1675327
2,1,469,1680,0,17,0.791438428,0.477486232,1.102258739,6.152732695,1,9175.08549,9.124246991
0,1,784,1681,0,17,0.791438428,0.477486232,1.102258739,6.665683718,0,5728.74633,8.653251995
0,2,407,1682,0,17,0.791438428,0.477486232,1.102258739,6.011267174,0,10955.81494,9.301625639
2,1,795,1683,0,17,0.791438428,0.477486232,1.102258739,6.679599186,1,11716.91449,9.36878876
2,1,845,1684,0,17,0.791438428,0.477486232,1.102258739,6.74051936,1,8866.00809,9.089979928
0,1,183,1685,1,17,0.791438428,0.477486232,1.102258739,5.214935758,0,1823.473459,7.508498455
2,1,244,1686,0,17,0.791438428,0.477486232,1.102258739,5.501258211,1,11296.29978,9.332230498
2,2,1019,1687,0,17,0.791438428,0.477486232,1.102258739,6.927557906,1,13230.23074,9.490259697
0,2,611,1688,0,17,0.791438428,0.477486232,1.102258739,6.416732283,1,16275.71655,9.697429494
0,1,550,1689,0,17,0.791438428,0.477486232,1.102258739,6.311734809,0,6289.753188,8.74667711
0,1,560,1690,1,17,0.791438428,0.477486232,1.102258739,6.329720906,0,5560.209287,8.623391028
0,1,244,1692,1,17,0.791438428,0.477486232,1.102258739,5.501258211,0,4210.636184,8.345369028
2,2,357,1694,0,17,0.791438428,0.477486232,1.102258739,5.880532986,1,5266.883597,8.569194119
2,1,866,1695,0,17,0.791438428,0.477486232,1.102258739,6.765038977,1,15492.71954,9.648125486
0,1,795,1696,0,17,0.791438428,0.477486232,1.102258739,6.679599186,1,7879.942463,8.972075881
1,2,1381,1697,0,17,0.791438428,0.477486232,1.102258739,7.231287004,1,10521.17418,9.261145094
0,2,307,1698,0,17,0.791438428,0.477486232,1.102258739,5.730099783,1,7115.560613,8.870039301
0,2,1070,1699,0,17,0.791438428,0.477486232,1.102258739,6.97634807,1,32355.35294,10.38453476
0,1,357,1700,0,17,0.791438428,0.477486232,1.102258739,5.880532986,1,2190.45298,7.691863642
0,1,917,1701,0,18,0.975623204,0.927846482,0.593499676,6.822197391,1,33453.40564,10.41790887
1,2,1019,1702,0,18,0.975623204,0.927846482,0.593499676,6.927557906,1,7332.840387,8.900118221
3,1,815,1703,0,18,0.975623204,0.927846482,0.593499676,6.704414355,1,25815.8532,10.15874405
0,1,611,1704,0,18,0.975623204,0.927846482,0.593499676,6.416732283,1,21104.18465,9.957226625
